arm,seed,r,stages,phase,split,source,bridge,C,rho,h,M,S,k,group,participants,metric,mean,sample_sd,defined_participants,undefined_participants
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage2,0,128,0.125,512,32,64,3,label1,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage2,0,128,0.125,512,32,64,3,label1,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage2,0,128,0.125,512,32,64,3,label1,632,channel_energy_retained,0.717292315206132,0.014863998564683442,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,self_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,cross_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,total_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,self_cross_cosine,,,0,1264
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,energy_identity_relative_error,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,all,1264,channel_energy_retained,0.6449436243676225,0.02478972790678481,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label0,632,channel_energy_retained,0.6476809706382151,0.023322745406900984,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage3,1,256,0.0625,512,32,64,3,label1,632,channel_energy_retained,0.64220627809703,0.025905111205917417,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,self_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,cross_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,total_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,self_cross_cosine,,,0,1264
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,energy_identity_relative_error,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,all,1264,channel_energy_retained,0.6446770614372039,0.025093844225919353,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label0,632,channel_energy_retained,0.6451628017419678,0.024830935539521336,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage3,1,256,0.0625,512,32,64,3,label1,632,channel_energy_retained,0.6441913211324402,0.025364384135340826,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,self_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,cross_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,total_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,self_cross_cosine,,,0,1264
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,energy_identity_relative_error,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,all,1264,channel_energy_retained,0.6399174109842508,0.04385055604822216,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label0,632,channel_energy_retained,0.6361277072026986,0.03785393681343782,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,cfp_stage4,2,512,0.03125,512,32,64,3,label1,632,channel_energy_retained,0.6437071147658024,0.04885795849529996,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,self_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,cross_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,total_relative,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,self_cross_cosine,,,0,1264
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,energy_identity_relative_error,0.0,0.0,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,all,1264,channel_energy_retained,0.7323729378736258,0.05566026933655712,1264,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label0,632,channel_energy_retained,0.7282034945064115,0.05622887139748562,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,self_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,cross_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,total_relative,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,self_cross_cosine,,,0,632
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,energy_identity_relative_error,0.0,0.0,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,train,oct_stage4,2,512,0.03125,512,32,64,3,label1,632,channel_energy_retained,0.7365423812408397,0.054813605437765305,632,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,all,296,channel_energy_retained,0.7011424305350085,0.024175394309909472,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label0,148,channel_energy_retained,0.7017692389972339,0.022958784378181555,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage2,0,128,0.125,512,32,64,3,label1,148,channel_energy_retained,0.700515622072783,0.025396423469932965,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,all,296,channel_energy_retained,0.7173615819278784,0.014187521566826402,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label0,148,channel_energy_retained,0.7165639294024213,0.01279402656686108,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage2,0,128,0.125,512,32,64,3,label1,148,channel_energy_retained,0.7181592344533352,0.015458737206068305,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,all,296,channel_energy_retained,0.6443353567891319,0.024215508112809304,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label0,148,channel_energy_retained,0.6461519927346866,0.02367802302124657,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage3,1,256,0.0625,512,32,64,3,label1,148,channel_energy_retained,0.6425187208435774,0.024687582159411713,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,all,296,channel_energy_retained,0.6461936945265561,0.02391792645180032,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label0,148,channel_energy_retained,0.6447546095707327,0.021978952002095157,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage3,1,256,0.0625,512,32,64,3,label1,148,channel_energy_retained,0.6476327794823792,0.02570567226548601,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,all,296,channel_energy_retained,0.5896586784250542,0.04853809170483812,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label0,148,channel_energy_retained,0.5846857542576469,0.045794029744780015,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,energy_identity_relative_error,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,cfp_stage4,2,512,0.03125,512,32,64,3,label1,148,channel_energy_retained,0.5946316025924613,0.05080383810826738,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,self_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,cross_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,total_relative,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,self_cross_cosine,,,0,296
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,energy_identity_relative_error,0.0,0.0,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,all,296,channel_energy_retained,0.6645029412603826,0.07147860603032741,296,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,self_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,cross_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,total_relative,0.0,0.0,148,0
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,self_cross_cosine,,,0,148
svd_multidepth,3417,16,"[2, 3, 4]",selected,validation,oct_stage4,2,512,0.03125,512,32,64,3,label0,148,energy_identity_relative_error,0.0,0.0,148,0
