id,primary,seeds,rhos,branches,difference_pp,ci95_low,ci95_high,simultaneous95_low,simultaneous95_high,bootstrap_sd_pp,classification,zero_variance
svd_geometry_seeds[3417]_rhos[0.0625]_branches[0],False,[3417],[0.0625],['cfp'],4.343326219769622,-0.6590981203326894,9.373005103706971,,,2.5490946639935177,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3417]_rhos[0.0625]_branches[1],False,[3417],[0.0625],['oct'],4.375945732293374,-0.6919224195572309,9.514147572888012,,,2.6239220078847443,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3417]_rhos[0.0625]_branches[0, 1]",False,[3417],[0.0625],"['cfp', 'oct']",4.359635976031498,0.5730885216151905,8.087249171770466,,,1.917028404694054,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3417]_rhos[0.125]_branches[0],False,[3417],[0.125],['cfp'],5.98528906946116,1.058316851985472,10.93138734421533,,,2.506611890451399,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3417]_rhos[0.125]_branches[1],False,[3417],[0.125],['oct'],3.6998919677473765,-2.5530398922188846,9.907488030158026,,,3.173379215225405,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3417]_rhos[0.125]_branches[0, 1]",False,[3417],[0.125],"['cfp', 'oct']",4.842590518604268,0.6179679980700423,9.055566715930333,,,2.116084771731669,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3417]_rhos[0.25]_branches[0],False,[3417],[0.25],['cfp'],4.533108853597113,-0.3592031141051307,9.419118699419222,,,2.503197229916515,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3417]_rhos[0.25]_branches[1],False,[3417],[0.25],['oct'],4.547164022771128,-1.045358471150797,10.218822996753312,,,2.8655793299202,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3417]_rhos[0.25]_branches[0, 1]",False,[3417],[0.25],"['cfp', 'oct']",4.5401364381841205,0.40684074772342266,8.636921384799615,,,2.0934272494776915,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.0625, 0.125, 0.25]_branches[0]",False,[3418],"[0.0625, 0.125, 0.25]",['cfp'],1.5582284300618312,-1.088082068177402,4.217096691101439,,,1.3505395163436307,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.0625, 0.125, 0.25]_branches[1]",False,[3418],"[0.0625, 0.125, 0.25]",['oct'],1.3174994662525137,-3.1187740645352755,5.906032067121802,,,2.318211347960288,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.0625, 0.125, 0.25]_branches[0, 1]",False,[3418],"[0.0625, 0.125, 0.25]","['cfp', 'oct']",1.4378639481571724,-1.331256977782054,4.2240223505230485,,,1.4337325163479835,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.0625]_branches[0],False,[3418],[0.0625],['cfp'],2.078427626411724,-1.7108079050344829,5.885327141599592,,,1.9287967431297113,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.0625]_branches[1],False,[3418],[0.0625],['oct'],4.377538711458939,-1.7501992467388339,10.504928475641979,,,3.1617296720185655,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.0625]_branches[0, 1]",False,[3418],[0.0625],"['cfp', 'oct']",3.2279831689353315,-0.5419421685629412,7.026058063075624,,,1.9485675847559434,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.125]_branches[0],False,[3418],[0.125],['cfp'],2.219607842398247,-2.1966723045231773,6.645634461851901,,,2.257702438261472,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.125]_branches[1],False,[3418],[0.125],['oct'],2.0363236103467273,-4.362304753512014,8.624016409914665,,,3.271140489353329,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.125]_branches[0, 1]",False,[3418],[0.125],"['cfp', 'oct']",2.127965726372487,-2.104096001816034,6.391465980615518,,,2.158506272034159,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.25]_branches[0],False,[3418],[0.25],['cfp'],0.37664982137553693,-3.8979704831772266,4.731673898150248,,,2.198397967324179,secondary_no_simultaneous_classification,False
svd_geometry_seeds[3418]_rhos[0.25]_branches[1],False,[3418],[0.25],['oct'],-2.4613639230481255,-7.93344291923934,3.145975860855863,,,2.8313225690243162,secondary_no_simultaneous_classification,False
"svd_geometry_seeds[3418]_rhos[0.25]_branches[0, 1]",False,[3418],[0.25],"['cfp', 'oct']",-1.0423570508362943,-5.110272910951679,3.0095401572500133,,,2.0511135739028523,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[0]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]",['cfp'],1.7672617682349863,0.022775233894589447,3.5178062020969536,,,0.8988710667398139,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[1]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]",['oct'],2.3142775732315375,-0.6162637453334304,5.306316128310965,,,1.5228969607096923,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625, 0.125, 0.25]_branches[0, 1]",False,"[3416, 3417, 3418]","[0.0625, 0.125, 0.25]","['cfp', 'oct']",2.040769670733262,0.3317725121091381,3.755223817744819,,,0.8760484361535432,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[0]",False,"[3416, 3417, 3418]",[0.0625],['cfp'],-0.11458078449797782,-1.4748463279434865,1.242296698758827,,,0.7077752057855048,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[1]",False,"[3416, 3417, 3418]",[0.0625],['oct'],1.0129363246128769,-0.592232620815138,2.610215403564915,,,0.820779203980378,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.0625]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.0625],"['cfp', 'oct']",0.4491777700574495,-0.6212783337908834,1.5121788926064677,,,0.5433702693990812,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[0]",False,"[3416, 3417, 3418]",[0.125],['cfp'],3.779556793693491,0.6166833982504921,6.896806544451613,,,1.6097905064736056,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[1]",False,"[3416, 3417, 3418]",[0.125],['oct'],2.2112270264125184,-2.422227558465634,6.9701376139863305,,,2.398595971026356,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.125]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.125],"['cfp', 'oct']",2.9953919100530046,0.07618145797718164,5.85871454588421,,,1.4623382836847938,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[0]",False,"[3416, 3417, 3418]",[0.25],['cfp'],1.6368092955094333,-1.2982118032297247,4.7261833358782885,,,1.5304223694132164,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[1]",False,"[3416, 3417, 3418]",[0.25],['oct'],3.7186693686692216,-0.9294700576823454,8.423952958632032,,,2.373935649857864,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416, 3417, 3418]_rhos[0.25]_branches[0, 1]",False,"[3416, 3417, 3418]",[0.25],"['cfp', 'oct']",2.6777393320893275,-0.15965583308780074,5.608856573635794,,,1.4544508087192038,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[0]",False,[3416],"[0.0625, 0.125, 0.25]",['cfp'],2.7880683997014444,0.39502345204439376,5.202914048028174,,,1.234777750788951,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[1]",False,[3416],"[0.0625, 0.125, 0.25]",['oct'],3.280506483103281,0.05083234760034301,6.545818906986516,,,1.6592528510533628,secondary_no_simultaneous_classification,False
"qr_geometry_seeds[3416]_rhos[0.0625, 0.125, 0.25]_branches[0, 1]",False,[3416],"[0.0625, 0.125, 0.25]","['cfp', 'oct']",3.0342874414023626,1.0009696920992455,5.084755427487048,,,1.0390306800093139,secondary_no_simultaneous_classification,False
qr_geometry_seeds[3416]_rhos[0.0625]_branches[0],False,[3416],[0.0625],['cfp'],0.0,0.0,0.0,,,0.0,secondary_no_simultaneous_classification,True
qr_geometry_seeds[3416]_rhos[0.0625]_branches[1],False,[3416],[0.0625],['oct'],0.0,0.0,0.0,,,0.0,secondary_no_simultaneous_classification,True
"qr_geometry_seeds[3416]_rhos[0.0625]_branches[0, 1]",False,[3416],[0.0625],"['cfp', 'oct']",0.0,-7.105427357601002e-15,7.105427357601002e-15,,,4.5197893200604324e-15,secondary_no_simultaneous_classification,False
