id,seed,method,rho,r,h,M,S,cfp_f1_percent,oct_f1_percent,mean_branch_f1_percent,fused_f1_percent,cfp_gain_pp,oct_gain_pp,mean_gain_pp,best_epoch,stop_epoch,total_parameters,stored_bridge_parameters,effective_bridge_parameters,training_gpu_minutes,peak_process_mib,summary_sha256,predictions_sha256,checkpoint_sha256,parent_cfp_sha256,parent_oct_sha256
seed3417_qr_cfp_to_oct_rho1_8,3417,Random QR / CFP to OCT,1/8,32,1024,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,56921476,12582912,9437184,4.330143825299941,8012,3e2d4fe043e4ede3ca17cedcbdc6589a53e77717a9390c6687de2fc459526693,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,61aeb855e9763eaf4978e123ed0c18cc2a6ee73fea0e47dedafb0511edf2ece2,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_resample_rho1_4,3417,Random QR / Linear resampling,1/4,64,2048,N/A (packing32),64,67.22636319015604,62.810672514619895,65.01851785238796,66.85406097170802,3.378725444313801,-1.3768817016974992,1.000921871308151,6,12,94670212,50331648,50331648,3.7401564189834366,8096,c5881c747ee87ad4b737d81a66965739886a5aa8d26d927aa6d6d5b9c2023e79,af9dd6b51cf975bb838e28966e2a5df6ccb06abf05f71be8bb9eefbf2bc4f6d1,188a44c6c5e25e89ab174304a8a6c780959d63be61d1bf5a059a9168237ad2ad,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_oct_to_cfp_rho1_4,3417,SVD / OCT to CFP,1/4,64,2048,32,64,70.2485380116959,62.4961475681167,66.3723427899063,68.20695644225057,6.4009002658536645,-1.6914066482006973,2.3547468088264907,8,12,94670212,50331648,37748736,7.211619284616608,8144,560c2125c0c5e10610858eafda0c53efaf73c4599526373609357b57fa6d6b42,67529f6ba82eb0cda03564c4cddecc3588f4b8cb26d0b824546755d2c8b6d2ab,bf0fc1f5b513ab3ba7cc483b7b55367652938dddeed0c6140dfaa3ac1cf38206,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_cfp_to_oct_rho1_4,3417,SVD / CFP to OCT,1/4,64,2048,32,64,63.14160050265608,66.50780044573976,64.82470047419793,64.5266221537408,-0.7060372431861524,2.3202462294223665,0.8071044931181177,10,16,94670212,50331648,37748736,5.388250182783183,8144,1fc565faa7a8524823c7043998bdbb6328cec6e3a0f6a266f80d8dfb439a0cc1,fb6120a6b585938bbb1483c9b7b75e90f79a746a56da6212ffd92f7eeab88db7,9ce24e9ed61e2c35cba054743c8f50ce82e23c4b8436b41be0d98f77d9e45c18,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_oct_to_cfp_rho1_4,3417,Random QR / OCT to CFP,1/4,64,2048,32,64,71.62162162162163,65.20230554128858,68.4119635814551,66.55061810129328,7.773983875779393,1.0147513249711864,4.39436760037529,17,23,94670212,50331648,37748736,13.224981572133402,8144,f927f76024094fd4475b80c60e2919a9142fba3eee1676bf634d455f938aa787,3a91cebea54ff8295caa6df7290b463eb5d08212c64872e8b5244e79cc28503f,23adfec41d83fa5fe34a619ecd346f3c3ea3fbadae456a449604b109f1ac90c7,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_cfp_to_oct_rho1_4,3417,Random QR / CFP to OCT,1/4,64,2048,32,64,61.78899868623979,68.84923358499199,65.3191161356159,65.13545347467608,-2.0586390596024415,4.661679368674598,1.3015201545360924,7,13,94670212,50331648,37748736,4.447511145749983,8144,9d14c783b116fa5e831bfb82db18404e152ee9145a2f623c1fad9dd02f3b3e75,91fbc92795cb70360a56b92a8d90add94f68fb39b66b318ad8efd256b59251ae,e275b4f2b4504c094a4dac22af37df107958a6f00fb0504191425bba0a86199f,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3418_qr_resample_rho1_16,3418,Random QR / Linear resampling,1/16,16,512,N/A (packing32),64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,3145728,2.282210376333387,7848,0f869c539198ab05c261a473fee791fafe7991279f8042e09894b68c4a84d322,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,6cddac93390855609a5a055588379bcbdd628ec71ba4f491a4fe0e62595e3fbe,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_oct_to_cfp_rho1_16,3418,SVD / OCT to CFP,1/16,16,512,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,2359296,4.105103835399981,7906,739504cba2892bc87ad60a39f4dfbc2e0074fb21fc4f608e166ddee8d3d18686,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,e977c42a0486b3def08a0a06896a225c964063a4740302a2a681a12efa498634,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_cfp_to_oct_rho1_16,3418,SVD / CFP to OCT,1/16,16,512,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,2359296,2.4427087664999516,7906,db1c1c376a2436b9183c26fc2c98f6b1ccf337a59b3cb1cf6f196c9681d23fd8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,cb4652fcdc677b3d2ecbe2fb0111050512edfe27b587e27687a1ef1759299709,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_oct_to_cfp_rho1_16,3418,Random QR / OCT to CFP,1/16,16,512,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,2359296,2.9586619668666874,7906,bf8ce97d136ac0f39d65a82317deb1e60f1d3f424dc928a364330f51708941d1,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,3f5c127037a03b6c8e35202609469aabe90b5506ce50c8221b59b84c2a28535b,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_cfp_to_oct_rho1_16,3418,Random QR / CFP to OCT,1/16,16,512,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,2359296,2.44503003351662,7906,3e65d62c10663873e713585c70f2a5f3ff8e64bcf887fef9a73f1a84aec2e949,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,72157c9827be2068d2829644be0f9b02d8b5d2417283459dbf942f510496c799,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_resample_rho1_8,3418,Random QR / Linear resampling,1/8,32,1024,N/A (packing32),64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,56921476,12582912,12582912,2.3719750999167446,8154,908dea953ba9ce9aad477f55822e975d4691c86393deedec8b0ea619f3f9325a,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,6d57daae7c9ed70a76a6a0a4a16c061697e3d880e2122c798e332db9aa11e370,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_oct_to_cfp_rho1_8,3418,SVD / OCT to CFP,1/8,32,1024,32,64,63.95220588235294,66.53533865497276,65.24377226866285,65.38249862410566,-1.9257830464834456,2.347784438655367,0.21100069608596073,4,10,56921476,12582912,9437184,3.9304428670834266,8012,d0fb65fd832732cf3c5ebdc653415f97741b1a75a81f5b30c2c1359beeb9ad0f,2ab703c2bbdf1040b9f51807c4e33a835fef8bd1324009ee3fc4b9f621089baa,eda7f106aca200a55cb27e09223bca90dbbb760b99ad4c58cfc28e109348703c,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_cfp_to_oct_rho1_8,3418,SVD / CFP to OCT,1/8,32,1024,32,64,65.43956043956044,67.18441053774502,66.31198548865274,67.22935570393199,-0.4384284892759496,2.9968563214276287,1.2792139160758467,4,10,56921476,12582912,9437184,3.1003444711001067,8012,c6c9701b4b867579a21d8643c3715df6c9ab564ee28e3f6ff52fac3ff47703f2,41d071b8f36cbadf6efc1224da194502f8a4303bacbc2122d50f3f2e55bdd7d0,5bb71b089c67e5d00756af25036d2eceb0efe0c917263595a3464519fbb2e464,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_oct_to_cfp_rho1_8,3418,Random QR / OCT to CFP,1/8,32,1024,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,56921476,12582912,9437184,4.429708719033321,8012,8e64d3718ce3d0895e8fc3a5b168c751c1929d1c4b747258d1f6b9c03826fb31,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,bee82492973c6c7074665044ea3f2e004f4dea1433105ff157a536cc28474c64,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_cfp_to_oct_rho1_8,3418,Random QR / CFP to OCT,1/8,32,1024,32,64,66.09082161022775,69.54453996707517,67.81768078865146,67.84337941839055,0.2128326813913617,5.356985750757772,2.784909216074567,12,18,56921476,12582912,9437184,5.368342741650122,8012,fc8c6cab603b9ada6efc5976066a3d8678ec3d2730ac5b8f4fdb6a781bd008d0,092603655e5ce802c9605e7ee2abe13ba375920640d92c198566b2dd224e8bd8,ea39cf59370cb98ce80cb847b974f1e2133360d1c372765a9ebe8fcb9a2e00cc,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_resample_rho1_4,3418,Random QR / Linear resampling,1/4,64,2048,N/A (packing32),64,68.03308823529413,67.89624504800722,67.96466664165067,70.10512785199468,2.1550993064577426,3.7086908316898217,2.931895069073775,5,11,94670212,50331648,50331648,3.4825239921333075,8096,838725e40e5ced09f2159bd2c6ff1e7b737a8f2ed54f9ab14ec7cde8dceadb6e,74cbbf948c1bb067489ab77dbe4a67a8858fff2ca9a744fa360bfbc31af3720a,3ce6a44da4e8a68557423b63a360cbed824d09fcb381b77bdec3df1e8a21197f,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_oct_to_cfp_rho1_4,3418,SVD / OCT to CFP,1/4,64,2048,32,64,70.86080586080585,62.69990377125052,66.7803548160282,68.80355588140952,4.982816931969467,-1.4876504450668762,1.7475832434513023,8,14,94670212,50331648,37748736,8.03819518941673,8144,9a6ce411cbd4b862ecfac54a983385a5222096b3de70f0bd228b77ac92606145,3a7d816427d372fd265127ff08279e504d2af5ec1b919a38764b48bd99f785f2,dbd44696d3e4457162b3793692d44a261223a79f80f7f3d0f2027368a0bcf5f8,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_cfp_to_oct_rho1_4,3418,SVD / CFP to OCT,1/4,64,2048,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,94670212,50331648,37748736,2.8534985781666666,8144,8fe5c9380ee430ccbc9466148d9fbfdffb7660b49c4a8db7272d8f0eb348c7ab,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,d126d0c0ca950b2a1973baf7d45c5594093668dffcb726a80627c0ba3c94bb9b,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_oct_to_cfp_rho1_4,3418,Random QR / OCT to CFP,1/4,64,2048,32,64,70.60508863446985,63.12474998571347,66.86491931009166,71.27558767453277,4.727099705633464,-1.0628042306039234,1.8321477375147737,5,11,94670212,50331648,37748736,3.832467426766622,8144,eb16ca0fc8641c6e979074b603e07a4afd2e8eb69a5b01623380e6e308b722b3,c88ad392da9f9dcd6ad921a93ea1672d77b3881708be8318809c271a3bd3e9d8,ca024114563e3b833359703354c80ba0570b0c4d0d99075f664ad28c04dbecaf,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_cfp_to_oct_rho1_4,3418,Random QR / CFP to OCT,1/4,64,2048,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,94670212,50331648,37748736,4.691534068900122,8144,87a878d637faf9ed93a2accd108269406403499326eeb3797ce9047df04132e5,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,dfaa2cb588402d4f22b53ad8d7b1e17b20e6b4aad64023767e76185be3164044,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3416_mmtm_r4,3416,"MMTM / ratio 4, hidden 256",N/A,N/A,N/A,N/A,N/A,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,44601476,262912,262912,2.266418432316762,7928,31b46fc2b6fbe3bc7e980d095cfb24624a6305fb093ba63bba00a7f773336cb1,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,0665407f35f0b11559e5d08546f768afbbeea8ff7c6dbde61d64bf17f91b15bf,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_mmtm_r8,3416,"MMTM / ratio 8, hidden 128",N/A,N/A,N/A,N/A,N/A,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,44470276,131712,131712,2.231191353600055,7926,199c3f155a6c1335c1a45106a0906826d83e08e5e612d54713908afbbdbf0c91,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,d90cfb283dae3088970af3f7eecf39e65088dcb8f5821ae56123bfc48290e064,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_attention_d128,3416,"Cross-attention / d128, 4 heads",N/A,N/A,N/A,N/A,N/A,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,44603012,264448,264448,2.302261347883177,8110,7780c4ac07e80023b9d84402b0155382e44c9aa30422f153eff15208f1dd1432,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,96f0d105a7988f6e0c41199abb6a9501779b031da95977e29aeba7447405f95c,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_attention_d256,3416,"Cross-attention / d256, 4 heads",N/A,N/A,N/A,N/A,N/A,67.86102062975027,65.20230554128858,66.53166308551943,67.88744618406477,0.9706403165511688,0.06685206661249765,0.5187461915818403,7,13,44865924,527360,527360,3.642021072083298,8160,e9929cfeb80b390af99eae8849a54f6c156109d176cf8e290be52819fea117e1,27b36fd994018e963ce50d052c9a4be1393642b244bfee8fce77bed70351e79d,48aa63222182f052375492e1a3fb5b2e63efa1dd3ca21818f3c79770f693c1ab,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3417_mmtm_r4,3417,"MMTM / ratio 4, hidden 256",N/A,N/A,N/A,N/A,N/A,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,44601476,262912,262912,2.248051497166792,7928,b330936a15398103dad0c87f09cebc37c5c7d95adcabcd2c5b25ab4a6af391c4,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,7f4e27b24848535ef0c99cceeb1c0324cee79351c26dfe45db7c31efbb99819c,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_mmtm_r8,3417,"MMTM / ratio 8, hidden 128",N/A,N/A,N/A,N/A,N/A,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,44470276,131712,131712,3.948315096233273,7926,765ea6d4ecd57fbc94fa3e6c3443f11e5bae09857f497b9b58a9d4a0f05966b4,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,f0a89d74f3cf81e6b459996cb9b63e2456834f7072325de63679cbe9ed15b09d,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_attention_d128,3417,"Cross-attention / d128, 4 heads",N/A,N/A,N/A,N/A,N/A,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,44603012,264448,264448,2.3034199185666995,8110,2cb6748adab51f1a4479655d0d743ce0e6856b617c9e7946f05e63511451513a,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a9e6d88838fe356b24c7cf0572df4687fa40c638d8de0459203f64bb88a81772,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_attention_d256,3417,"Cross-attention / d256, 4 heads",N/A,N/A,N/A,N/A,N/A,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,44865924,527360,527360,3.9402960911999494,8160,13dbabc00546e66bad02fd52b1b768854e3bccf47397182dd9eb0ac35e323a96,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,5ff7e59a49ca433aa864c3164aa7cd08de423f6456523b3cf43e4d06d1aff480,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3418_mmtm_r4,3418,"MMTM / ratio 4, hidden 256",N/A,N/A,N/A,N/A,N/A,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,44601476,262912,262912,2.289827285383217,7928,2c2b25d5b57114e79fb406e4f1b9a9a9e90d74e5481bac4a9614b159a9e179e4,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,106f82fcfb1453188f7db4b483410743aa13312d061e55fd52a95e3f6f7b9e78,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_mmtm_r8,3418,"MMTM / ratio 8, hidden 128",N/A,N/A,N/A,N/A,N/A,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,44470276,131712,131712,4.077924934749899,7926,7bd437432f384cb36db2959f8255221a04252cdecae074a1ff8dfe15d9e5684e,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,8055aa6b8ba7945110f8172176f761d0630bdf40c18e57b130a839b960db508e,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_attention_d128,3418,"Cross-attention / d128, 4 heads",N/A,N/A,N/A,N/A,N/A,64.8391812865497,67.89624504800722,66.36771316727845,68.23744292237444,-1.0388076422866845,3.7086908316898217,1.3349415947015615,10,16,44603012,264448,264448,4.375903567116863,8110,5429372c93ec60b2b3bc652b9b2f755b3e141355e0f7c6c2789e364a02b6104e,fee49e19d69f1ac3025105effbac549f235a956f89e2586eb6131274893732b8,2788f3df48834cd4eb713c8b687b0e64f4e1605f7dfdf9d675613abd2448edad,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_attention_d256,3418,"Cross-attention / d256, 4 heads",N/A,N/A,N/A,N/A,N/A,64.1875542163174,69.90460958473753,67.04608190052747,68.88340417752183,-1.690434712518993,5.717055368420134,2.0133103279505775,17,18,44865924,527360,527360,8.432888138266813,8160,5314500b0310a7c3163d15afe9e94f0e8e76289489dd55f98d1d64021f5223e6,c32b26d744fc44bf7d96a3a4f59d926d551edcd8c994c721b85bff06cbdcf7d4,450483a2e679c6951bb5acbe2eddb3ab6a776ad2fc1744e6db9859cd334fd29c,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
