report_row,reference_id,source_group,source_row_id,seed,arm,structure,rho,category,regime,model_view_id,development_participants,development_cfp_macro_f1,development_cfp_macro_precision,development_cfp_macro_recall,development_cfp_accuracy,development_cfp_confusion_matrix,development_cfp_class_support,development_cfp_log_loss,development_cfp_auroc,development_cfp_brier_binary,development_oct_macro_f1,development_oct_macro_precision,development_oct_macro_recall,development_oct_accuracy,development_oct_confusion_matrix,development_oct_class_support,development_oct_log_loss,development_oct_auroc,development_oct_brier_binary,development_fixed_probability_fusion_macro_f1,development_fixed_probability_fusion_macro_precision,development_fixed_probability_fusion_macro_recall,development_fixed_probability_fusion_accuracy,development_fixed_probability_fusion_confusion_matrix,development_fixed_probability_fusion_class_support,development_fixed_probability_fusion_log_loss,development_fixed_probability_fusion_auroc,development_fixed_probability_fusion_brier_binary,development_branch_mean_macro_f1,test_participants,test_cfp_macro_f1,test_cfp_macro_precision,test_cfp_macro_recall,test_cfp_accuracy,test_cfp_confusion_matrix,test_cfp_class_support,test_cfp_log_loss,test_cfp_auroc,test_cfp_brier_binary,test_oct_macro_f1,test_oct_macro_precision,test_oct_macro_recall,test_oct_accuracy,test_oct_confusion_matrix,test_oct_class_support,test_oct_log_loss,test_oct_auroc,test_oct_brier_binary,test_fixed_probability_fusion_macro_f1,test_fixed_probability_fusion_macro_precision,test_fixed_probability_fusion_macro_recall,test_fixed_probability_fusion_accuracy,test_fixed_probability_fusion_confusion_matrix,test_fixed_probability_fusion_class_support,test_fixed_probability_fusion_log_loss,test_fixed_probability_fusion_auroc,test_fixed_probability_fusion_brier_binary,test_branch_mean_macro_f1,backbone_lr,training_stage,parameters,best_epoch,stop_epoch,training_seconds,peak_training_reserved_mib,checkpoint_sha256
R0161,current_direct_and_host:branch_linear_resample_M32_S128_k3_r16_lr6e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S128_k3_r16_lr6e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 126877696}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1880672256.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""linear_resample_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""linear_resample"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,48621e402427db314fe620d37ca73ae9817a7f43a3c479de6d821e65439bc2c8,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,6e-05,communication,47484292,0,8,138.59913729599793,7510.0,2d0a4f7b0e898d04c9f922211d2c3bac7bb3bfddd5dee52176e92db86df9735e
R0162,current_direct_and_host:branch_linear_resample_M32_S128_k3_r16_lr6e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S128_k3_r16_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 126877696}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1880672256.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""linear_resample_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""linear_resample"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,16cc28372cc1392fa8196666987caa7cabb19923e37964802e7277f0f3e36862,296,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,290,0.5783276125095347,0.580056651783571,0.5793103448275863,0.5793103448275863,"[[91, 54], [68, 77]]","[145, 145]",1.3705381663907052,0.623115338882283,0.340555832733601,0.5823563717730513,0.5830786860198625,0.5827586206896551,0.5827586206896552,"[[89, 56], [65, 80]]","[145, 145]",1.436400595916103,0.6250653983353149,0.3391068735222335,0.5924055457620658,0.5937455102724964,0.5931034482758621,0.593103448275862,"[[92, 53], [65, 80]]","[145, 145]",0.8593090860232984,0.642282996432818,0.27610644175073373,0.580341992141293,6e-05,communication,47484292,0,8,220.86427851501503,7510.0,93f2b5c4731b96f737ac2302f274a155130d483570942c4392174458529d36ff
R0163,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr3e-05_seed3416,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,48f5675271d9017bd710cd75bbc5202627996ff54b05b0a29e6721f036a85c7e,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,communication,47484292,0,8,145.88724929999444,7506.0,8dd1e10126a6a3595dd8249ddd6f81635e28a8d068cf7252d6dda727a4030942
R0164,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr3e-05_seed3417,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr3e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,68d5872f1cf0c3d2a97571fb397d78361aa03dbc52c3e57dac83ccdc417ffe87,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,communication,47484292,0,8,146.25769425800536,7506.0,8cb99dcf5f01d3f4f6ddd262d9aa9b2715f38e84f9878125c30fcbbd81111601
R0165,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr3e-05_seed3418,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr3e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,c6ec03b6c961256914f8bc2adb2b57916b3f82efb81b48c464c3e7ed118da87f,296,0.7225169197000183,0.7244485294117647,0.722972972972973,0.722972972972973,"[[113, 35], [47, 101]]","[148, 148]",1.373504263554878,0.7364636596055516,0.2545396202354807,0.6450717736133476,0.6455959734614505,0.6452702702702703,0.6452702702702703,"[[99, 49], [56, 92]]","[148, 148]",1.6455950713697842,0.6950785244704164,0.3014622107927748,0.7083810658479586,0.7126042632066729,0.7094594594594594,0.7094594594594594,"[[114, 34], [52, 96]]","[148, 148]",0.9752088478858763,0.7483108108108109,0.22374386697990092,0.6837943466566829,290,0.6202380952380953,0.6212664277180406,0.6206896551724137,0.6206896551724138,"[[95, 50], [60, 85]]","[145, 145]",1.4849150771695527,0.6844708680142688,0.32219770369696876,0.6545809709848016,0.6562425171208275,0.6551724137931034,0.6551724137931034,"[[101, 44], [56, 89]]","[145, 145]",1.5970453145409893,0.684423305588585,0.2990633194879158,0.6743130227001195,0.6792727272727273,0.6758620689655173,0.6758620689655173,"[[108, 37], [57, 88]]","[145, 145]",0.9919259861745172,0.7063020214030915,0.262282037088315,0.6374095331114484,3e-05,communication,47484292,6,12,330.7408230630099,7506.0,8c0e52ff252d79cb0f221cec6b15c6035b374e3193db2037a6798e374bef08bb
R0166,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr6e-05_seed3416,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr6e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,bbe9d49ad0ffb49126b0053ee978918dec6063b881c8eb0e45f32f34a17b64f2,296,0.7161643835616438,0.7163742690058479,0.7162162162162162,0.7162162162162162,"[[108, 40], [44, 104]]","[148, 148]",1.1595906823866746,0.7641526661796931,0.23961510456046153,0.6723096083767701,0.6832031993905923,0.6756756756756757,0.6756756756756757,"[[115, 33], [63, 85]]","[148, 148]",1.610881085336433,0.7382213294375457,0.27032489265396564,0.7048650507134262,0.709534419533027,0.7060810810810811,0.706081081081081,"[[114, 34], [53, 95]]","[148, 148]",1.0139009062111997,0.7619156318480643,0.22239713377520803,0.694236995969207,290,0.602649795665487,0.6042865362485615,0.603448275862069,0.603448275862069,"[[81, 64], [51, 94]]","[145, 145]",1.449475280134555,0.6673483947681331,0.3266709730764178,0.6312621853013478,0.648687448728466,0.6379310344827587,0.6379310344827587,"[[112, 33], [72, 73]]","[145, 145]",1.7180904113184718,0.6795243757431628,0.3162684905470435,0.6228418703988736,0.6258680555555556,0.6241379310344828,0.6241379310344828,"[[99, 46], [63, 82]]","[145, 145]",1.1180459082740064,0.685089179548157,0.2811734416905311,0.6169559904834174,6e-05,communication,47484292,9,15,263.70151564799016,7506.0,0b2c83c03efa18d344648a6d55e84a7f562bc52b0288b95903c9b84fff199b75
R0167,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr6e-05_seed3417,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr6e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,c5804a06b473ce0d4ed488cf283626c2a8ee0f5d758dbf4774034c403e2642cc,296,0.6790210827901879,0.6791276547156886,0.6790540540540541,0.6790540540540541,"[[99, 49], [46, 102]]","[148, 148]",1.349623503715735,0.7253013148283419,0.27400954290625307,0.6515458026172924,0.6528715053023,0.652027027027027,0.652027027027027,"[[91, 57], [46, 102]]","[148, 148]",1.483000394651888,0.7057386778670564,0.2980732622823675,0.672203765227021,0.6724941724941724,0.6722972972972973,0.6722972972972973,"[[97, 51], [46, 102]]","[148, 148]",1.0953125907808279,0.727127465303141,0.25210883863357386,0.6652834427037402,290,0.5998287019413779,0.6001715184144076,0.6000000000000001,0.6,"[[84, 61], [55, 90]]","[145, 145]",1.402445870661089,0.6680142687277051,0.32847417425887215,0.5586206896551724,0.5586206896551724,0.5586206896551724,0.5586206896551724,"[[81, 64], [64, 81]]","[145, 145]",1.756617432735607,0.6210701545778835,0.36864412325446627,0.5758570256483431,0.5758656773211568,0.5758620689655173,0.5758620689655173,"[[83, 62], [61, 84]]","[145, 145]",1.2310191325541928,0.6437098692033294,0.31407810018914856,0.5792246957982752,6e-05,communication,47484292,9,15,403.2978823799931,7506.0,35c2db32bc64ac2047c08da35b1d0f664ac8c42310d193b65489bdbc215c4281
R0168,current_direct_and_host:branch_radon_M32_S128_k3_r16_lr6e-05_seed3418,current_direct_and_host,branch_radon_M32_S128_k3_r16_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 126877696, ""mask_multiply"": 196608.0, ""mixer"": 1610612736, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 1755792512.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S128_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,167bdfc76268e1e2cfd673ead2059d07843fa6016fce3e3e7ff4cff23bafb94a,296,0.6806684111463067,0.6865546218487395,0.6824324324324325,0.6824324324324325,"[[112, 36], [58, 90]]","[148, 148]",1.3342682810113287,0.7259861212563914,0.26182746720440586,0.6824179336163996,0.6824657534246575,0.6824324324324325,0.6824324324324325,"[[100, 48], [46, 102]]","[148, 148]",1.2371310228071237,0.7289992695398101,0.26537380338883804,0.7020361473347061,0.7045328911000552,0.7027027027027026,0.7027027027027027,"[[111, 37], [51, 97]]","[148, 148]",0.9631918845226335,0.7489499634769906,0.23010200153650545,0.6815431723813532,290,0.574033604413714,0.5771873790166473,0.5758620689655172,0.5758620689655173,"[[93, 52], [71, 74]]","[145, 145]",1.6878701598678765,0.6414268727705114,0.3498662006514235,0.5926190476190476,0.5935483870967742,0.5931034482758621,0.593103448275862,"[[91, 54], [64, 81]]","[145, 145]",1.3709384736783155,0.65769322235434,0.3330507220758784,0.6050179211469533,0.6089696969696969,0.6068965517241379,0.6068965517241379,"[[98, 47], [67, 78]]","[145, 145]",1.1466464651437345,0.6524613555291319,0.30910156097136343,0.5833263260163808,6e-05,communication,47484292,6,12,213.59967395901913,7506.0,c0e7be3dcedf4eb57b30a36a82b1a4a009573b758d5ba64b0eb65c245c747c04
R0169,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,32190e67f7abf0c3104f3b22d30f64b9b0641798bea28b137e78833f4f10ecb5,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,communication,50285956,0,8,140.68463988197618,7586.0,c3494d95c0f0bb75ea5ec37a3847bec1a4af6030e6ec00ed9a6c2b7025b8ff4f
R0170,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,581da69da495ec029fc66b29ffbf0068aca8c52078738f25c9a6519082a8ddb1,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,communication,50285956,0,8,235.27967152700876,7586.0,d1f668388fc5308df6a8ad2fa11ce2e2f0887b99eb0e2c95a94eda9709222597
R0171,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr3e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,2a44cd58f4229ab22aad1d9d142068a23e4899b4f34cd4068d3ac2ad2b69653a,296,0.6653533865497276,0.6659116906886295,0.6655405405405406,0.6655405405405406,"[[102, 46], [53, 95]]","[148, 148]",1.4950040383067966,0.7050766983199415,0.2871163352025475,0.6641567818463125,0.6683145337232512,0.6655405405405406,0.6655405405405406,"[[89, 59], [40, 108]]","[148, 148]",1.865145953361485,0.6789627465303141,0.301620392599633,0.6915501505834393,0.6951422623178348,0.6925675675675675,0.6925675675675675,"[[94, 54], [37, 111]]","[148, 148]",0.8921095660136544,0.752008765522279,0.21646124796656319,0.6647550841980201,290,0.6378922833596936,0.6379901027788352,0.6379310344827587,0.6379310344827587,"[[94, 51], [54, 91]]","[145, 145]",1.5655672646192453,0.6610225921521998,0.31962100214116596,0.565,0.5658303464755078,0.5655172413793104,0.5655172413793104,"[[77, 68], [58, 87]]","[145, 145]",1.9656076765659927,0.6192627824019026,0.364030261024073,0.6240977036781582,0.6241910925009517,0.6241379310344828,0.6241379310344828,"[[89, 56], [53, 92]]","[145, 145]",0.9463807505739031,0.6654458977407848,0.26862567909740387,0.6014461416798468,3e-05,communication,50285956,6,11,188.99737138400087,7586.0,bc85e94aeeaea0d3955c002267e7b3cd0b7774b90b2b4ab103bfe4185e74f07b
