protocol,structure,backbone_lr,metric,count,mean_percent,sample_sd_pp
branch,mmtm_hidden1024,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden1024,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden1024,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden1024,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden1024,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden1024,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden1024,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden1024,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden1024,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,attention_d128,3e-05,cfp_macro_f1,3,65.98613152724782,1.8593254460702482
branch,attention_d128,3e-05,oct_macro_f1,3,64.72929085195278,0.4882760343617667
branch,attention_d128,3e-05,branch_mean_macro_f1,3,65.3577111896003,1.1606688408035482
branch,attention_d128,3e-05,primary_macro_f1,3,65.3577111896003,1.1606688408035482
branch,attention_d128,3e-05,late_fusion_macro_f1,3,68.23244959038216,3.8010203018978403
branch,attention_d128,6e-05,cfp_macro_f1,3,65.19239978186368,1.551819274875547
branch,attention_d128,6e-05,oct_macro_f1,3,65.73975091300024,1.9267792989179848
branch,attention_d128,6e-05,branch_mean_macro_f1,3,65.46607534743195,1.2669015174649874
branch,attention_d128,6e-05,primary_macro_f1,3,65.46607534743195,1.2669015174649874
branch,attention_d128,6e-05,late_fusion_macro_f1,3,67.55891397015516,3.422829879539849
branch,attention_d256,3e-05,cfp_macro_f1,3,65.42146464798219,1.5240818083442595
branch,attention_d256,3e-05,oct_macro_f1,3,64.72447672062574,0.48633835958649013
branch,attention_d256,3e-05,branch_mean_macro_f1,3,65.07297068430397,1.0026560672390845
branch,attention_d256,3e-05,primary_macro_f1,3,65.07297068430397,1.0026560672390845
branch,attention_d256,3e-05,late_fusion_macro_f1,3,67.86477134881164,3.5523245702654513
branch,attention_d256,6e-05,cfp_macro_f1,3,65.29873753063663,2.225501474213759
branch,attention_d256,6e-05,oct_macro_f1,3,66.43148978078116,3.05030341808124
branch,attention_d256,6e-05,branch_mean_macro_f1,3,65.8651136557089,1.6205393694257286
branch,attention_d256,6e-05,primary_macro_f1,3,65.8651136557089,1.6205393694257286
branch,attention_d256,6e-05,late_fusion_macro_f1,3,66.87282936914295,2.6667998330300935
branch,attention_d512,3e-05,cfp_macro_f1,3,65.63854376515935,1.5913885458770998
branch,attention_d512,3e-05,oct_macro_f1,3,64.56775747742302,0.5009924107012803
branch,attention_d512,3e-05,branch_mean_macro_f1,3,65.10315062129119,1.0092088728059634
branch,attention_d512,3e-05,primary_macro_f1,3,65.10315062129119,1.0092088728059634
branch,attention_d512,3e-05,late_fusion_macro_f1,3,68.457767395056,3.9961570340051376
branch,attention_d512,6e-05,cfp_macro_f1,3,66.54642126225342,1.7914343040444327
branch,attention_d512,6e-05,oct_macro_f1,3,67.88686975641527,2.4286557031246594
branch,attention_d512,6e-05,branch_mean_macro_f1,3,67.21664550933434,1.7809559335601208
branch,attention_d512,6e-05,primary_macro_f1,3,67.21664550933434,1.7809559335601208
branch,attention_d512,6e-05,late_fusion_macro_f1,3,69.70382511921709,1.8617645533414353
branch,attention_d1024,3e-05,cfp_macro_f1,3,67.87650483260497,2.1214824158907906
branch,attention_d1024,3e-05,oct_macro_f1,3,63.86107002294201,0.8880678562167967
branch,attention_d1024,3e-05,branch_mean_macro_f1,3,65.86878742777348,1.1260407629010984
branch,attention_d1024,3e-05,primary_macro_f1,3,65.86878742777348,1.1260407629010984
branch,attention_d1024,3e-05,late_fusion_macro_f1,3,67.66894633723403,1.7757137713428286
branch,attention_d1024,6e-05,cfp_macro_f1,3,66.02870991418096,1.9331176550161628
branch,attention_d1024,6e-05,oct_macro_f1,3,66.96964533243262,3.276339163899682
branch,attention_d1024,6e-05,branch_mean_macro_f1,3,66.49917762330678,2.3316875532989085
branch,attention_d1024,6e-05,primary_macro_f1,3,66.49917762330678,2.3316875532989085
branch,attention_d1024,6e-05,late_fusion_macro_f1,3,66.04144552007459,2.032694789836238
branch,mmtm_hidden256_plus_continue,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden256_plus_continue,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden256_plus_continue,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_continue,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_continue,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden256_plus_continue,6e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden256_plus_continue,6e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden256_plus_continue,6e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_continue,6e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_continue,6e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden256_plus_radon,3e-05,cfp_macro_f1,3,69.4697771301294,1.6105266231259092
branch,mmtm_hidden256_plus_radon,3e-05,oct_macro_f1,3,63.452665177888456,1.1380020169951268
branch,mmtm_hidden256_plus_radon,3e-05,branch_mean_macro_f1,3,66.46122115400892,0.9907194937656272
branch,mmtm_hidden256_plus_radon,3e-05,primary_macro_f1,3,66.46122115400892,0.9907194937656272
branch,mmtm_hidden256_plus_radon,3e-05,late_fusion_macro_f1,3,66.64294538704421,2.5601219946474005
branch,mmtm_hidden256_plus_radon,6e-05,cfp_macro_f1,3,68.38680356728167,2.417977236486169
branch,mmtm_hidden256_plus_radon,6e-05,oct_macro_f1,3,67.24592590409024,3.2430902711432523
branch,mmtm_hidden256_plus_radon,6e-05,branch_mean_macro_f1,3,67.81636473568595,2.5554741416278146
branch,mmtm_hidden256_plus_radon,6e-05,primary_macro_f1,3,67.81636473568595,2.5554741416278146
branch,mmtm_hidden256_plus_radon,6e-05,late_fusion_macro_f1,3,70.21142520130985,2.6805579938233506
branch,mmtm_hidden256_plus_linear_resample,3e-05,cfp_macro_f1,3,65.53866899595924,1.54949156029879
branch,mmtm_hidden256_plus_linear_resample,3e-05,oct_macro_f1,3,64.5035206357703,0.5472698919780355
branch,mmtm_hidden256_plus_linear_resample,3e-05,branch_mean_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_linear_resample,3e-05,primary_macro_f1,3,65.02109481586477,0.9977117050067115
branch,mmtm_hidden256_plus_linear_resample,3e-05,late_fusion_macro_f1,3,67.66376891880408,3.4586398222949715
branch,mmtm_hidden256_plus_linear_resample,6e-05,cfp_macro_f1,3,65.58885747876934,1.5683018219438816
branch,mmtm_hidden256_plus_linear_resample,6e-05,oct_macro_f1,3,64.59382655991365,0.4882303718030275
branch,mmtm_hidden256_plus_linear_resample,6e-05,branch_mean_macro_f1,3,65.09134201934148,1.0063267032184007
branch,mmtm_hidden256_plus_linear_resample,6e-05,primary_macro_f1,3,65.09134201934148,1.0063267032184007
branch,mmtm_hidden256_plus_linear_resample,6e-05,late_fusion_macro_f1,3,67.31782498432374,3.3762965673493546
branch,attention_d256_plus_continue,3e-05,cfp_macro_f1,3,65.76084201881277,1.6658841068015902
branch,attention_d256_plus_continue,3e-05,oct_macro_f1,3,65.72800944024792,1.907073884752745
branch,attention_d256_plus_continue,3e-05,branch_mean_macro_f1,3,65.74442572953035,1.6094688426943697
branch,attention_d256_plus_continue,3e-05,primary_macro_f1,3,65.74442572953035,1.6094688426943697
branch,attention_d256_plus_continue,3e-05,late_fusion_macro_f1,3,68.00388913638122,3.6353209871830345
branch,attention_d256_plus_continue,6e-05,cfp_macro_f1,3,66.32704596936851,4.003693737905686
branch,attention_d256_plus_continue,6e-05,oct_macro_f1,3,67.21941687949149,2.8742504355384106
branch,attention_d256_plus_continue,6e-05,branch_mean_macro_f1,3,66.77323142443001,2.629847454945875
branch,attention_d256_plus_continue,6e-05,primary_macro_f1,3,66.77323142443001,2.629847454945875
branch,attention_d256_plus_continue,6e-05,late_fusion_macro_f1,3,67.5543770591624,3.252671571209819
branch,attention_d256_plus_radon,3e-05,cfp_macro_f1,3,70.01369829653724,1.6244351565857431
branch,attention_d256_plus_radon,3e-05,oct_macro_f1,3,64.74848453861368,3.9145509147907775
branch,attention_d256_plus_radon,3e-05,branch_mean_macro_f1,3,67.38109141757546,1.986162079289959
branch,attention_d256_plus_radon,3e-05,primary_macro_f1,3,67.38109141757546,1.986162079289959
branch,attention_d256_plus_radon,3e-05,late_fusion_macro_f1,3,68.08558742642391,2.488156728001473
branch,attention_d256_plus_radon,6e-05,cfp_macro_f1,3,69.09447700536107,3.2720673424281386
branch,attention_d256_plus_radon,6e-05,oct_macro_f1,3,67.75466026858373,1.6415487401041773
branch,attention_d256_plus_radon,6e-05,branch_mean_macro_f1,3,68.42456863697241,2.4062706092074433
branch,attention_d256_plus_radon,6e-05,primary_macro_f1,3,68.42456863697241,2.4062706092074433
branch,attention_d256_plus_radon,6e-05,late_fusion_macro_f1,3,68.8761241552857,3.478006186281228
branch,attention_d256_plus_linear_resample,3e-05,cfp_macro_f1,3,67.20251745443942,2.9275797117138733
branch,attention_d256_plus_linear_resample,3e-05,oct_macro_f1,3,65.28877765130656,1.9414954046525956
branch,attention_d256_plus_linear_resample,3e-05,branch_mean_macro_f1,3,66.24564755287297,2.185067303119345
branch,attention_d256_plus_linear_resample,3e-05,primary_macro_f1,3,66.24564755287297,2.185067303119345
branch,attention_d256_plus_linear_resample,3e-05,late_fusion_macro_f1,3,67.36892109912885,3.6663994907801705
branch,attention_d256_plus_linear_resample,6e-05,cfp_macro_f1,3,67.87194901659974,2.3305081091830755
branch,attention_d256_plus_linear_resample,6e-05,oct_macro_f1,3,67.71007826928452,3.7273153193614545
branch,attention_d256_plus_linear_resample,6e-05,branch_mean_macro_f1,3,67.79101364294213,2.7375117674021903
branch,attention_d256_plus_linear_resample,6e-05,primary_macro_f1,3,67.79101364294213,2.7375117674021903
branch,attention_d256_plus_linear_resample,6e-05,late_fusion_macro_f1,3,69.09396054274056,0.4797851812976771
