id,category,protocol,seed,backbone_lr,state,epochs,best_epoch,seconds,parameters,peak_reserved_mib,reused,M,S,k,r,h,rho,mode,family,hidden,attention_dimension,structure_id,cfp_macro_f1,cfp_macro_precision,cfp_macro_recall,cfp_accuracy,cfp_confusion_matrix,cfp_class_support,cfp_log_loss,cfp_auroc,cfp_brier_binary,oct_macro_f1,oct_macro_precision,oct_macro_recall,oct_accuracy,oct_confusion_matrix,oct_class_support,oct_log_loss,oct_auroc,oct_brier_binary,late_fusion_macro_f1,late_fusion_macro_precision,late_fusion_macro_recall,late_fusion_accuracy,late_fusion_confusion_matrix,late_fusion_class_support,late_fusion_log_loss,late_fusion_auroc,late_fusion_brier_binary,branch_mean_macro_f1,primary_macro_f1
branch_radon_M16_S64_k3_r64_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,12,6,211.63916922701173,56921476,7556.0,,16,64,3,64,1024,0.25,radon,,,,radon_M16_S64_k3_r64,0.7192068118178181,0.7208143965477666,0.7195945945945946,0.7195945945945946,"[[112, 36], [47, 101]]","[148, 148]",1.306546953879957,0.7589937910883857,0.23674654023067748,0.6877637130801688,0.6927083333333333,0.6891891891891893,0.6891891891891891,"[[112, 36], [56, 92]]","[148, 148]",1.440432746449746,0.7325602629656683,0.2628212878643496,0.7226564285387815,0.7239955971381398,0.722972972972973,0.722972972972973,"[[112, 36], [46, 102]]","[148, 148]",1.2416011378180898,0.7528305332359386,0.23601207751408657,0.7034852624489935,0.7034852624489935
branch_radon_M16_S64_k3_r64_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,18,12,595.8957522010023,56921476,7556.0,,16,64,3,64,1024,0.25,radon,,,,radon_M16_S64_k3_r64,0.7225169197000183,0.7244485294117647,0.722972972972973,0.722972972972973,"[[113, 35], [47, 101]]","[148, 148]",1.3242805375998652,0.7557067202337473,0.24619780669184738,0.7120984998455218,0.7150468195027446,0.7128378378378378,0.7128378378378378,"[[113, 35], [50, 98]]","[148, 148]",1.5542870358441554,0.7429236669101534,0.2518307452438385,0.7188726527903331,0.7218737026615618,0.7195945945945946,0.7195945945945946,"[[114, 34], [49, 99]]","[148, 148]",1.3053128283206044,0.7556610664718774,0.24337539313679357,0.71730770977277,0.71730770977277
branch_radon_M16_S64_k3_r64_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,18,12,311.35287269900437,56921476,7556.0,,16,64,3,64,1024,0.25,radon,,,,radon_M16_S64_k3_r64,0.705674609977713,0.7072258182986733,0.7060810810810811,0.706081081081081,"[[99, 49], [38, 110]]","[148, 148]",1.3705348965731745,0.7446813367421475,0.2608095965156837,0.6820695644225057,0.6832691249312053,0.6824324324324325,0.6824324324324325,"[[96, 52], [42, 106]]","[148, 148]",1.595488323648555,0.7259861212563915,0.2832768274865504,0.6889619883040936,0.6897435897435897,0.6891891891891893,0.6891891891891891,"[[98, 50], [42, 106]]","[148, 148]",1.3425814461877228,0.7406409788166546,0.2627066287701071,0.6938720872001094,0.6938720872001094
branch_radon_M16_S64_k3_r64_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,16,10,489.47097838501213,56921476,7556.0,,16,64,3,64,1024,0.25,radon,,,,radon_M16_S64_k3_r64,0.668918918918919,0.668918918918919,0.668918918918919,0.668918918918919,"[[99, 49], [49, 99]]","[148, 148]",1.5574697064249403,0.7114682249817385,0.28275362703281626,0.6722935570393198,0.6723051636762087,0.6722972972972974,0.6722972972972973,"[[100, 48], [49, 99]]","[148, 148]",1.5369321821615696,0.7140933162892622,0.2881186690326634,0.6621467378897867,0.6621917808219178,0.6621621621621622,0.6621621621621622,"[[99, 49], [51, 97]]","[148, 148]",1.44142492537096,0.7145270270270271,0.2781551435498014,0.6706062379791193,0.6706062379791193
branch_linear_resample_M64_S64_k3_r8_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,8,0,137.35858730599284,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M64_S64_k3_r8_lr3e-05_seed3417,direct,branch,3417,3e-05,accepted,8,0,217.90035619601258,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M64_S64_k3_r8_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,8,0,138.60799244599184,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,0.650327715725769
branch_linear_resample_M64_S64_k3_r8_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,8,0,213.72470082901418,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M64_S64_k3_r8_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,8,0,139.44885011701263,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M64_S64_k3_r8_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,8,0,218.71947342299973,47484292,7470.0,,64,64,3,8,512,0.03125,linear_resample,,,,linear_resample_M64_S64_k3_r8,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,0.650327715725769
branch_radon_M64_S64_k3_r8_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,8,0,150.01606604101835,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_radon_M64_S64_k3_r8_lr3e-05_seed3417,direct,branch,3417,3e-05,accepted,8,0,235.28868713401607,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_radon_M64_S64_k3_r8_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,8,0,153.95793751598103,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,0.650327715725769
branch_radon_M64_S64_k3_r8_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,13,11,376.1970787720056,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.7126771500679481,0.713315030885381,0.7128378378378378,0.7128378378378378,"[[102, 46], [39, 109]]","[148, 148]",1.2118568888907708,0.7454802775748722,0.2477302737767952,0.6551535087719298,0.6558608058608059,0.6554054054054055,0.6554054054054054,"[[101, 47], [55, 93]]","[148, 148]",1.5089087764839864,0.7113084368151935,0.28525502681875076,0.7128345602921874,0.7128475551294343,0.7128378378378378,0.7128378378378378,"[[105, 43], [42, 106]]","[148, 148]",0.9686083043719428,0.7573502556610665,0.22062909225332264,0.6839153294199389,0.6839153294199389
branch_radon_M64_S64_k3_r8_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,8,0,153.5811725090025,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_radon_M64_S64_k3_r8_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,8,0,231.21387016499648,47484292,7462.0,,64,64,3,8,512,0.03125,radon,,,,radon_M64_S64_k3_r8,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,0.650327715725769
branch_linear_resample_M64_S64_k3_r16_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,8,0,141.0742801479937,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M64_S64_k3_r16_lr3e-05_seed3417,direct,branch,3417,3e-05,accepted,8,0,239.4549229980039,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M64_S64_k3_r16_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,8,0,141.7884016210155,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,0.650327715725769
branch_linear_resample_M64_S64_k3_r16_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,8,0,214.134173798986,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M64_S64_k3_r16_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,8,0,139.19165933100157,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M64_S64_k3_r16_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,10,4,278.38070814998355,56921476,7552.0,,64,64,3,16,1024,0.0625,linear_resample,,,,linear_resample_M64_S64_k3_r16,0.6508754451658708,0.6540596807772381,0.652027027027027,0.652027027027027,"[[88, 60], [43, 105]]","[148, 148]",1.5551004491370424,0.6869293279766253,0.30614453547084325,0.6616059996341687,0.6632352941176471,0.6621621621621622,0.6621621621621622,"[[104, 44], [56, 92]]","[148, 148]",1.1714229509893108,0.6895087655222791,0.27559140244166797,0.7094594594594594,0.7094594594594594,0.7094594594594594,0.7094594594594594,"[[105, 43], [43, 105]]","[148, 148]",0.8116548481259072,0.741599707815924,0.22260056893299063,0.6562407224000197,0.6562407224000197
branch_radon_M64_S64_k3_r16_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,17,11,312.28502290399047,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.6992934354560709,0.6994062571363324,0.6993243243243243,0.6993243243243243,"[[105, 43], [46, 102]]","[148, 148]",1.2926998517570965,0.7527392257121986,0.256595041885542,0.6754385964912281,0.6761904761904762,0.6756756756756757,0.6756756756756757,"[[96, 52], [44, 104]]","[148, 148]",1.7283449015260801,0.7099159970781592,0.2981803762440723,0.6718441053774502,0.6732543726759399,0.6722972972972973,0.6722972972972973,"[[94, 54], [43, 105]]","[148, 148]",1.1138562399761773,0.7489499634769905,0.2450181069062802,0.6873660159736494,0.6873660159736494
branch_radon_M64_S64_k3_r16_lr3e-05_seed3417,direct,branch,3417,3e-05,accepted,12,6,376.1316932539921,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.6683738796414853,0.6700367647058824,0.6689189189189189,0.668918918918919,"[[105, 43], [55, 93]]","[148, 148]",1.3478970478965975,0.7096877282688093,0.27522078992183735,0.634065934065934,0.6367331855136733,0.6351351351351351,0.6351351351351351,"[[86, 62], [46, 102]]","[148, 148]",1.7438841443796607,0.6898283418553689,0.3085511758153259,0.6552637588490523,0.6556612401682824,0.6554054054054054,0.6554054054054054,"[[94, 54], [48, 100]]","[148, 148]",1.1440317884193685,0.7110116873630388,0.25788293605740215,0.6512199068537097,0.6512199068537097
branch_radon_M64_S64_k3_r16_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,20,14,365.5157993689936,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.7160087719298246,0.7168498168498169,0.7162162162162162,0.7162162162162162,"[[110, 38], [46, 102]]","[148, 148]",1.4795840785192582,0.7432432432432432,0.24889815081741687,0.6688584474885845,0.6690423976608187,0.6689189189189189,0.668918918918919,"[[101, 47], [51, 97]]","[148, 148]",1.9739582682111352,0.702154857560263,0.29614559880563424,0.6993208925412315,0.6993334246450258,0.6993243243243243,0.6993243243243243,"[[104, 44], [45, 103]]","[148, 148]",1.3468583174349422,0.7328341855368883,0.24188355054502964,0.6924336097092045,0.6924336097092045
branch_radon_M64_S64_k3_r16_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,25,19,731.0170152320061,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.7092470760233918,0.71007326007326,0.7094594594594594,0.7094594594594594,"[[109, 39], [47, 101]]","[148, 148]",1.388011336314854,0.751871804236669,0.25206954766097495,0.6954453996707517,0.6972426470588236,0.6959459459459459,0.6959459459459459,"[[97, 51], [39, 109]]","[148, 148]",1.476711346024807,0.7546566837107377,0.2632139759748525,0.6957236842105263,0.6965201465201465,0.695945945945946,0.6959459459459459,"[[107, 41], [49, 99]]","[148, 148]",1.2583780795170563,0.7580578889700512,0.24239343763147028,0.7023462378470717,0.7023462378470717
branch_radon_M64_S64_k3_r16_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,16,10,306.0318186460063,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.6617761323643676,0.662905888827738,0.6621621621621622,0.6621621621621622,"[[103, 45], [55, 93]]","[148, 148]",1.3579364490095316,0.7170836376917458,0.28788714162018525,0.6890614295501256,0.6895006402048656,0.6891891891891893,0.6891891891891891,"[[99, 49], [43, 105]]","[148, 148]",1.5714591629568184,0.7277666179693206,0.27107540722354667,0.6756608683741954,0.6757077625570777,0.6756756756756757,0.6756756756756757,"[[101, 47], [49, 99]]","[148, 148]",1.2131477738015708,0.7283144631117604,0.2593314558695089,0.6754187809572466,0.6754187809572466
branch_radon_M64_S64_k3_r16_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,20,14,586.412746869988,56921476,7526.0,,64,64,3,16,1024,0.0625,radon,,,,radon_M64_S64_k3_r16,0.6718441053774502,0.6732543726759399,0.6722972972972973,0.6722972972972973,"[[105, 43], [54, 94]]","[148, 148]",1.4503394314578557,0.7180880204528853,0.2794482967046037,0.6992385062392255,0.699552081905023,0.6993243243243243,0.6993243243243243,"[[101, 47], [42, 106]]","[148, 148]",1.6200607724466218,0.7358016800584368,0.26817526512733586,0.7026891293430124,0.7027397260273973,0.7027027027027026,0.7027027027027027,"[[105, 43], [45, 103]]","[148, 148]",1.3024309550525834,0.7300493060628195,0.25580792852333445,0.6855413058083378,0.6855413058083378
branch_linear_resample_M32_S32_k3_r16_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,8,0,135.22052632502164,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M32_S32_k3_r16_lr3e-05_seed3417,direct,branch,3417,3e-05,accepted,8,0,204.08218293599202,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M32_S32_k3_r16_lr3e-05_seed3418,direct,branch,3418,3e-05,accepted,10,4,166.87137811101275,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.6451690242148166,0.6454362630833219,0.6452702702702703,0.6452702702702703,"[[98, 50], [55, 93]]","[148, 148]",1.554528925772756,0.683802045288532,0.3053230487074726,0.6652310504369681,0.666154974109884,0.6655405405405406,0.6655405405405406,"[[103, 45], [54, 94]]","[148, 148]",1.6688600109953513,0.6787344777209642,0.29878710426992566,0.702648401826484,0.7028508771929824,0.7027027027027026,0.7027027027027027,"[[106, 42], [46, 102]]","[148, 148]",0.8540345160463466,0.7388148283418554,0.22249397253489073,0.6552000373258924,0.6552000373258924
branch_linear_resample_M32_S32_k3_r16_lr6e-05_seed3416,direct,branch,3416,6e-05,accepted,8,0,214.5102490359859,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,0.660129168939376
branch_linear_resample_M32_S32_k3_r16_lr6e-05_seed3417,direct,branch,3417,6e-05,accepted,8,0,132.73692995400052,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,0.6401759598107981
branch_linear_resample_M32_S32_k3_r16_lr6e-05_seed3418,direct,branch,3418,6e-05,accepted,19,13,478.51037677997374,47484292,7530.0,,32,32,3,16,512,0.0625,linear_resample,,,,linear_resample_M32_S32_k3_r16,0.6652310504369681,0.666154974109884,0.6655405405405406,0.6655405405405406,"[[94, 54], [45, 103]]","[148, 148]",1.5812075630578595,0.6836650840029219,0.2994431607062559,0.6550116550116549,0.6561181434599156,0.6554054054054054,0.6554054054054054,"[[92, 56], [46, 102]]","[148, 148]",1.649786497458456,0.6880021913805698,0.3024134954327826,0.6886775196634352,0.6904411764705882,0.6891891891891893,0.6891891891891891,"[[96, 52], [40, 108]]","[148, 148]",0.8983796953403438,0.7383126369612856,0.22690905867183447,0.6601213527243115,0.6601213527243115
branch_radon_M32_S32_k3_r16_lr3e-05_seed3416,direct,branch,3416,3e-05,accepted,15,9,258.31370652400074,47484292,7530.0,,32,32,3,16,512,0.0625,radon,,,,radon_M32_S32_k3_r16,0.701599230170004,0.705746061167748,0.7027027027027026,0.7027027027027027,"[[95, 53], [35, 113]]","[148, 148]",1.2400446599427457,0.7429236669101533,0.2647490322100865,0.667948717948718,0.6709164818920916,0.668918918918919,0.668918918918919,"[[107, 41], [57, 91]]","[148, 148]",1.6345903006589633,0.6945763330898467,0.2948160071455734,0.6823744292237444,0.6825657894736843,0.6824324324324325,0.6824324324324325,"[[99, 49], [45, 103]]","[148, 148]",0.8690007810716015,0.7493608473338202,0.22276477565077213,0.684773974059361,0.684773974059361
